label,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
237,344.0,88.62741699796952,0.9513547703829021,0.8865979381443299,20.928315827817965,139.84883720930233,304.4389534883721,0.5710780024528503,0.9960733652114868,0.86325437
238,298.0,91.62741699796952,0.8165152995268083,0.7506297229219143,19.47884453275087,151.31879194630872,293.28859060402687,0.5159212350845337,0.9973617792129517,0.78869516
239,15.0,12.414213562373096,0.955076820277326,0.8823529411764706,4.370193722368317,377.0,300.0,0.6818823218345642,0.7840358018875122,0.7167065
240,69.0,36.071067811865476,0.922966076458334,0.8734177215189873,9.373021315815206,150.1159420289855,306.5072463768116,0.5929811596870422,0.9765629768371582,0.83205324
241,18.0,15.621320343559642,0.9721664904295584,0.8571428571428571,4.787307364817192,190.22222222222223,302.0,0.8260015845298767,0.9426345229148865,0.85095197
242,68.0,29.899494936611667,0.7915601935054717,0.9714285714285714,9.304852983362556,237.66176470588235,302.11764705882354,0.6828026175498962,0.8446530699729919,0.77283067
243,156.0,51.62741699796952,0.8247099845649252,0.8666666666666667,14.093451279891855,371.8076923076923,303.5192307692308,0.6767286062240601,0.9291980862617493,0.81208694
244,85.0,40.52081528017131,0.8244501708579222,0.85,10.403141895720198,90.15294117647059,302.9764705882353,0.6686300039291382,0.904963493347168,0.7696264
245,9.0,7.0,0.9912266368853596,0.75,3.385137501286538,153.44444444444446,305.44444444444446,0.7596784830093384,0.8094975352287292,0.79841304
246,16.0,13.621320343559642,0.9640678509695636,0.8421052631578947,4.51351666838205,155.1875,304.8125,0.7937296628952026,0.9041045308113098,0.83785427
247,70.0,35.65685424949238,0.9550803817965324,0.958904109589041,9.440697438826296,267.0571428571429,304.7857142857143,0.6405914425849915,0.8353886604309082,0.7436005
248,87.0,38.520815280171306,0.7461221959187168,0.8613861386138614,10.524820207108489,189.73563218390805,308.17241379310343,0.6440272331237793,0.9976685643196106,0.8505606
249,15.0,12.0,0.816496580927726,1.0,4.370193722368317,209.0,310.0,0.7702926397323608,0.8051414489746094,0.79660106
250,122.0,43.55634918610404,0.8191537126134937,0.9104477611940298,12.463355264843006,222.29508196721312,309.327868852459,0.5978894233703613,0.8773544430732727,0.75718814
251,353.0,80.62741699796952,0.7672955541253884,0.8737623762376238,21.200319792199185,66.37677053824362,308.9773371104816,0.6592429280281067,0.9629425406455994,0.8009536
252,359.0,82.2842712474619,0.883205531995186,0.8734793187347932,21.37973331358283,354.38718662952647,306.79944289693594,0.6284434795379639,0.9324498176574707,0.75683594
253,217.0,61.21320343559642,0.7671951702474591,0.9194915254237288,16.622063085174787,87.6774193548387,313.41013824884794,0.6391803026199341,0.96061110496521,0.8436335
254,25.0,20.071067811865476,0.9456892062212802,0.8928571428571429,5.641895835477563,194.52,310.52,0.6451929807662964,0.8239769339561462,0.77257013
255,1266.0,154.8700576850888,0.7679372448827271,0.922740524781341,40.14873925336531,400.7748815165877,293.68009478672985,0.4462237060070038,1.0,0.8615156
256,609.0,111.53910524340094,0.9004221650925595,0.8662873399715505,27.846056861676377,162.58128078817734,309.14778325123154,0.5966623425483704,0.9979139566421509,0.8312304
257,16.0,13.621320343559642,0.9596288331806001,0.8421052631578947,4.51351666838205,11.25,313.0,0.6408368349075317,0.7917050123214722,0.6787993
258,57.0,41.071067811865476,0.9884904105688008,0.8769230769230769,8.51907589177983,74.50877192982456,313.140350877193,0.6970979571342468,0.9120191335678101,0.8314222
259,46.0,24.86396103067893,0.6967201693736235,0.9019607843137255,7.653039857325812,198.97826086956522,310.45652173913044,0.7639732360839844,0.850788414478302,0.8252334
260,167.0,63.76345596729058,0.9566556252222493,0.8308457711442786,14.581872443920643,346.47305389221555,314.3832335329341,0.4780047833919525,0.9010368585586548,0.75258434
261,184.0,72.04163056034261,0.9599304696012949,0.7479674796747967,15.306079714651624,78.55978260869566,316.51630434782606,0.6390576362609863,0.9787103533744812,0.78139
262,600.0,108.01828996322963,0.7647598564113174,0.8733624454148472,27.63953195770684,176.11,319.43666666666667,0.4740781784057617,0.9733725786209106,0.7883363
263,22.0,16.44974746830583,0.931438405867913,0.9166666666666666,5.292567428401227,223.4090909090909,314.54545454545456,0.6449475288391113,0.8609117269515991,0.7712074
264,513.0,94.52691193458118,0.7701198123015888,0.911190053285968,25.557227675339483,51.76998050682261,315.21247563352824,0.5289281606674194,0.9807963967323303,0.78850746
265,39.0,22.82842712474619,0.5840292917139117,0.9069767441860465,7.046725639945928,196.74358974358975,317.2564102564103,0.7097367644309998,0.8517700433731079,0.7836095
266,12.0,9.621320343559642,0.9377199210408496,0.8571428571428571,3.9088200952233594,201.08333333333334,315.75,0.7084483504295349,0.8547149896621704,0.79982924
267,68.0,31.071067811865476,0.8248526577512906,0.918918918918919,9.304852983362556,13.955882352941176,316.8235294117647,0.6591202020645142,0.9974231719970703,0.7609118
268,394.0,82.04163056034261,0.6252893614759837,0.9184149184149184,22.397686948112614,32.33248730964467,316.60913705583755,0.6058654189109802,0.963371992111206,0.7536319
269,326.0,75.8700576850888,0.7093088086000702,0.8624338624338624,20.37341629633241,263.4509202453988,316.75766871165644,0.6281366944313049,0.9838640689849854,0.7380719
270,216.0,63.21320343559643,0.8760925083988931,0.927038626609442,16.583719174624104,240.16203703703704,314.5046296296296,0.7205349802970886,0.9564390182495117,0.83525056
271,275.0,74.97056274847714,0.9332395985899405,0.8842443729903537,18.712051592547777,251.17818181818183,317.76363636363635,0.6362966895103455,0.8938584923744202,0.7634924
272,190.0,56.83452377915606,0.5921291564324367,0.8636363636363636,15.553633450087505,206.73157894736843,319.8421052631579,0.6402846574783325,0.9609178304672241,0.81011564
273,155.0,64.72792206135786,0.9688530468634052,0.8072916666666666,14.048207338801282,343.3483870967742,321.05806451612904,0.47653231024742126,0.9977298974990845,0.7725984
274,345.0,82.70458146424487,0.8233527972105678,0.8734177215189873,20.958712816717327,233.08985507246376,324.75652173913045,0.6383827328681946,0.9388919472694397,0.75314784
275,83.0,46.48528137423857,0.982182587688906,0.9021739130434783,10.280023453913834,348.49397590361446,325.0,0.6623719334602356,0.9340450167655945,0.81012136
276,24.0,15.899494936611665,0.44166420947138885,0.9230769230769231,5.527906391541368,197.45833333333334,327.7083333333333,0.6735382676124573,0.9807350039482117,0.82498926
277,67.0,30.14213562373095,0.8315433315011054,0.9571428571428572,9.23618154310838,213.83582089552237,327.76119402985074,0.659488320350647,0.849561333656311,0.73004293
278,113.0,43.55634918610404,0.5717980735571209,0.8828125,11.994835078277376,221.57522123893804,328.3362831858407,0.6341493129730225,0.9007914662361145,0.74718356
279,35.0,22.48528137423857,0.9098427257282462,0.9210526315789473,6.6755811781245455,277.3142857142857,332.85714285714283,0.6421866416931152,0.7245843410491943,0.67792416
280,214.0,59.798989873223334,0.5135398840423081,0.895397489539749,16.50676414605009,58.52336448598131,334.11682242990656,0.6450702548027039,0.9539235830307007,0.7797239
